a : -601.0000, 0 -> 5
b : -78.0000, 0 -> 4
c : -968.0000, 0 -> 2
d : 529.0000, 0 -> 3
a : 961.0000, 1 -> 7
b : 831.0000, 1 -> 1
c : 575.0000, 1 -> 7
d : -243.0000, 1 -> 6
a : 872.0000, 2 -> 3
b : -730.0000, 2 -> 4
c : -80.0000, 2 -> 4
d : 843.0000, 2 -> 0
a : -982.0000, 3 -> 0
b : 839.0000, 3 -> 2
c : 679.0000, 3 -> 3
d : 453.0000, 3 -> 2
a : -651.0000, 4 -> 7
b : -419.0000, 4 -> 7
c : -424.0000, 4 -> 7
d : -789.0000, 4 -> 5
a : -657.0000, 5 -> 4
b : 878.0000, 5 -> 0
c : 246.0000, 5 -> 2
d : -347.0000, 5 -> 3
a : -801.0000, 6 -> 6
b : -311.0000, 6 -> 3
c : 554.0000, 6 -> 2
d : -545.0000, 6 -> 4
a : -20.0000, 7 -> 0
b : -655.0000, 7 -> 1
c : -172.0000, 7 -> 0
d : 725.0000, 7 -> 7
a : -210.0000, 0 -> 1
c : 510.0000, 0 -> 2
c : 884.0000, 1 -> 2
d : -233.0000, 1 -> 5
d : -4.0000, 2 -> 5
a : -568.0000, 2 -> 7
a : 64.0000, 3 -> 3
b : -106.0000, 3 -> 2
a : 517.0000, 4 -> 4
a : 750.0000, 4 -> 0
c : -282.0000, 5 -> 2
b : 430.0000, 5 -> 5
a : -230.0000, 6 -> 1
c : -274.0000, 6 -> 0
a : 93.0000, 7 -> 4
a : 598.0000, 7 -> 6
