a : 685.0000, 0 -> 1
b : 140.0000, 0 -> 1
c : 478.0000, 0 -> 2
d : 664.0000, 0 -> 2
a : -567.0000, 1 -> 3
b : 411.0000, 1 -> 1
c : -433.0000, 1 -> 0
d : 388.0000, 1 -> 1
a : -705.0000, 2 -> 2
b : -840.0000, 2 -> 3
c : -630.0000, 2 -> 0
d : 183.0000, 2 -> 0
a : 873.0000, 3 -> 3
b : 849.0000, 3 -> 1
c : 249.0000, 3 -> 1
d : 557.0000, 3 -> 0
d : 778.0000, 0 -> 3
c : -701.0000, 0 -> 0
b : 437.0000, 1 -> 1
c : 370.0000, 1 -> 0
b : -264.0000, 2 -> 0
a : 5.0000, 2 -> 1
b : 7.0000, 3 -> 1
c : 710.0000, 3 -> 0
