a : 478.0000, 0 -> 3
b : 413.0000, 0 -> 3
a : 450.0000, 1 -> 0
b : 482.0000, 1 -> 3
a : -253.0000, 2 -> 0
b : 198.0000, 2 -> 0
a : -993.0000, 3 -> 6
b : 432.0000, 3 -> 2
a : -795.0000, 4 -> 6
b : -227.0000, 4 -> 1
a : 133.0000, 5 -> 6
b : -807.0000, 5 -> 4
a : -824.0000, 6 -> 0
b : 12.0000, 6 -> 3
a : -485.0000, 7 -> 6
b : -47.0000, 7 -> 7
b : 339.0000, 0 -> 6
b : 562.0000, 1 -> 7
a : -130.0000, 2 -> 5
b : -732.0000, 3 -> 2
a : -792.0000, 4 -> 2
b : 876.0000, 5 -> 0
a : 171.0000, 6 -> 0
b : 845.0000, 7 -> 7
