a : 259.0000, 0 -> 7
b : 454.0000, 0 -> 5
a : 872.0000, 1 -> 7
b : -530.0000, 1 -> 5
a : 996.0000, 2 -> 3
b : 950.0000, 2 -> 0
a : 95.0000, 3 -> 0
b : 852.0000, 3 -> 7
a : 74.0000, 4 -> 1
b : 409.0000, 4 -> 4
a : -794.0000, 5 -> 3
b : -92.0000, 5 -> 6
a : -68.0000, 6 -> 0
b : 999.0000, 6 -> 5
a : 328.0000, 7 -> 5
b : -642.0000, 7 -> 4
a : 532.0000, 0 -> 1
a : -766.0000, 1 -> 4
b : 250.0000, 2 -> 6
b : 723.0000, 3 -> 7
b : -957.0000, 4 -> 3
b : 369.0000, 5 -> 2
a : 147.0000, 6 -> 1
b : -579.0000, 7 -> 7
