a : -727.0000, 0 -> 3
b : -643.0000, 0 -> 0
a : -979.0000, 1 -> 7
b : 691.0000, 1 -> 4
a : -818.0000, 2 -> 5
b : 238.0000, 2 -> 6
a : -900.0000, 3 -> 2
b : -502.0000, 3 -> 3
a : -819.0000, 4 -> 0
b : -714.0000, 4 -> 1
a : -108.0000, 5 -> 7
b : -173.0000, 5 -> 2
a : -510.0000, 6 -> 4
b : -746.0000, 6 -> 1
a : 357.0000, 7 -> 4
b : 690.0000, 7 -> 2
a : 721.0000, 0 -> 4
a : -185.0000, 1 -> 3
a : 109.0000, 2 -> 4
a : 182.0000, 3 -> 3
b : 410.0000, 4 -> 6
b : 120.0000, 5 -> 2
b : -397.0000, 6 -> 2
b : -932.0000, 7 -> 6
