a : 536.0000, 0 -> 4
b : -927.0000, 0 -> 4
c : -366.0000, 0 -> 3
d : -966.0000, 0 -> 4
a : 542.0000, 1 -> 2
b : -781.0000, 1 -> 2
c : 855.0000, 1 -> 4
d : -949.0000, 1 -> 2
a : 336.0000, 2 -> 0
b : 21.0000, 2 -> 4
c : -447.0000, 2 -> 1
d : 104.0000, 2 -> 0
a : -633.0000, 3 -> 6
b : 769.0000, 3 -> 3
c : 596.0000, 3 -> 7
d : 900.0000, 3 -> 1
a : 583.0000, 4 -> 0
b : 781.0000, 4 -> 6
c : 102.0000, 4 -> 4
d : -293.0000, 4 -> 4
a : -428.0000, 5 -> 5
b : -541.0000, 5 -> 0
c : 444.0000, 5 -> 7
d : -943.0000, 5 -> 1
a : -584.0000, 6 -> 5
b : -543.0000, 6 -> 2
c : 554.0000, 6 -> 2
d : -416.0000, 6 -> 3
a : 97.0000, 7 -> 3
b : -402.0000, 7 -> 2
c : 573.0000, 7 -> 3
d : -59.0000, 7 -> 4
c : 721.0000, 0 -> 1
d : -364.0000, 0 -> 5
a : -610.0000, 1 -> 7
b : -136.0000, 1 -> 1
b : -730.0000, 2 -> 3
c : 654.0000, 2 -> 4
a : -655.0000, 3 -> 4
d : -348.0000, 3 -> 3
b : 611.0000, 4 -> 1
d : 778.0000, 4 -> 4
a : 247.0000, 5 -> 1
c : -450.0000, 5 -> 0
c : -913.0000, 6 -> 3
c : -371.0000, 6 -> 6
b : -922.0000, 7 -> 2
c : -191.0000, 7 -> 4
