a : -38.0000, 0 -> 1
b : 857.0000, 0 -> 2
c : -890.0000, 0 -> 0
d : 510.0000, 0 -> 0
a : 19.0000, 1 -> 3
b : -241.0000, 1 -> 2
c : 567.0000, 1 -> 1
d : -628.0000, 1 -> 2
a : 972.0000, 2 -> 2
b : -870.0000, 2 -> 2
c : -369.0000, 2 -> 2
d : 118.0000, 2 -> 3
a : 739.0000, 3 -> 0
b : 864.0000, 3 -> 2
c : -371.0000, 3 -> 1
d : 625.0000, 3 -> 0
a : 83.0000, 0 -> 3
d : 95.0000, 0 -> 0
b : -32.0000, 1 -> 0
b : -869.0000, 1 -> 1
c : -156.0000, 2 -> 1
c : 159.0000, 2 -> 3
d : 424.0000, 3 -> 0
d : -779.0000, 3 -> 2
