a : 515.0000, 0 -> 0
b : -330.0000, 0 -> 3
c : 289.0000, 0 -> 2
d : -683.0000, 0 -> 2
a : 423.0000, 1 -> 3
b : -667.0000, 1 -> 2
c : -398.0000, 1 -> 0
d : 436.0000, 1 -> 1
a : -423.0000, 2 -> 2
b : -542.0000, 2 -> 3
c : 261.0000, 2 -> 2
d : 305.0000, 2 -> 1
a : -252.0000, 3 -> 1
b : 141.0000, 3 -> 2
c : -593.0000, 3 -> 0
d : -268.0000, 3 -> 2
a : -437.0000, 0 -> 0
b : -960.0000, 0 -> 3
c : 662.0000, 1 -> 1
b : 136.0000, 1 -> 0
a : -578.0000, 2 -> 1
d : 446.0000, 2 -> 3
c : -57.0000, 3 -> 1
c : 904.0000, 3 -> 0
