a : -759.0000, 0 -> 1
b : 546.0000, 0 -> 4
a : 530.0000, 1 -> 6
b : -100.0000, 1 -> 0
a : 798.0000, 2 -> 1
b : -335.0000, 2 -> 0
a : 905.0000, 3 -> 5
b : -233.0000, 3 -> 1
a : 722.0000, 4 -> 6
b : -228.0000, 4 -> 0
a : -916.0000, 5 -> 7
b : 961.0000, 5 -> 7
a : 914.0000, 6 -> 3
b : 881.0000, 6 -> 7
a : 266.0000, 7 -> 3
b : -690.0000, 7 -> 4
b : -276.0000, 0 -> 3
a : -695.0000, 1 -> 1
a : -511.0000, 2 -> 6
a : -135.0000, 3 -> 5
a : 297.0000, 4 -> 6
a : 680.0000, 5 -> 5
b : -539.0000, 6 -> 1
b : -610.0000, 7 -> 5
a : 479.0000, 4 -> 2
