a : 968.0000, 0 -> 1
b : -352.0000, 0 -> 2
c : 380.0000, 0 -> 1
d : 179.0000, 0 -> 2
a : 19.0000, 1 -> 0
b : 289.0000, 1 -> 2
c : 214.0000, 1 -> 2
d : 47.0000, 1 -> 3
a : -808.0000, 2 -> 1
b : 705.0000, 2 -> 0
c : -947.0000, 2 -> 3
d : -913.0000, 2 -> 1
a : -988.0000, 3 -> 0
b : 24.0000, 3 -> 0
c : -849.0000, 3 -> 0
d : 893.0000, 3 -> 3
c : 626.0000, 0 -> 0
c : 288.0000, 0 -> 1
d : 946.0000, 1 -> 3
b : -572.0000, 1 -> 0
c : 53.0000, 2 -> 0
c : -342.0000, 2 -> 3
b : -790.0000, 3 -> 1
c : -739.0000, 3 -> 3
