a : 304.0000, 0 -> 1
b : -69.0000, 0 -> 2
c : -798.0000, 0 -> 1
d : 311.0000, 0 -> 0
a : 845.0000, 1 -> 2
b : 926.0000, 1 -> 2
c : -773.0000, 1 -> 0
d : -287.0000, 1 -> 0
a : -45.0000, 2 -> 3
b : -362.0000, 2 -> 0
c : 298.0000, 2 -> 0
d : -552.0000, 2 -> 1
a : -142.0000, 3 -> 1
b : 483.0000, 3 -> 1
c : -363.0000, 3 -> 1
d : 544.0000, 3 -> 2
a : -821.0000, 0 -> 1
b : 289.0000, 0 -> 2
d : -328.0000, 1 -> 0
d : -828.0000, 1 -> 0
b : 357.0000, 2 -> 1
c : 186.0000, 2 -> 3
a : 79.0000, 3 -> 0
c : -715.0000, 3 -> 2
