a : 491.0000, 0 -> 0
b : -748.0000, 0 -> 0
c : 890.0000, 0 -> 5
d : 167.0000, 0 -> 0
a : -875.0000, 1 -> 6
b : 391.0000, 1 -> 1
c : -802.0000, 1 -> 5
d : -24.0000, 1 -> 2
a : 52.0000, 2 -> 1
b : -979.0000, 2 -> 0
c : 63.0000, 2 -> 1
d : -695.0000, 2 -> 5
a : 211.0000, 3 -> 7
b : -198.0000, 3 -> 1
c : -190.0000, 3 -> 6
d : 208.0000, 3 -> 3
a : -911.0000, 4 -> 7
b : 380.0000, 4 -> 6
c : -635.0000, 4 -> 5
d : -193.0000, 4 -> 6
a : 524.0000, 5 -> 0
b : 580.0000, 5 -> 2
c : 306.0000, 5 -> 5
d : -447.0000, 5 -> 6
a : 488.0000, 6 -> 1
b : -674.0000, 6 -> 5
c : -46.0000, 6 -> 0
d : -586.0000, 6 -> 0
a : 527.0000, 7 -> 3
b : -695.0000, 7 -> 4
c : 576.0000, 7 -> 7
d : 274.0000, 7 -> 5
c : 81.0000, 0 -> 4
b : -310.0000, 0 -> 0
a : -385.0000, 1 -> 2
a : 390.0000, 1 -> 2
d : -902.0000, 2 -> 5
a : 488.0000, 2 -> 1
a : -688.0000, 3 -> 5
d : 184.0000, 3 -> 7
b : 145.0000, 4 -> 5
d : 729.0000, 4 -> 5
c : 305.0000, 5 -> 5
a : 233.0000, 5 -> 7
d : 895.0000, 6 -> 1
d : 949.0000, 6 -> 5
b : -290.0000, 7 -> 7
c : -296.0000, 7 -> 6
