a : -113.0000, 0 -> 6
b : -600.0000, 0 -> 6
c : 545.0000, 0 -> 1
d : 972.0000, 0 -> 6
a : -781.0000, 1 -> 2
b : -476.0000, 1 -> 4
c : -69.0000, 1 -> 6
d : -156.0000, 1 -> 7
a : 813.0000, 2 -> 3
b : -858.0000, 2 -> 2
c : -387.0000, 2 -> 2
d : 334.0000, 2 -> 1
a : 545.0000, 3 -> 7
b : -508.0000, 3 -> 7
c : 524.0000, 3 -> 4
d : 458.0000, 3 -> 1
a : -164.0000, 4 -> 2
b : -647.0000, 4 -> 1
c : 587.0000, 4 -> 1
d : 325.0000, 4 -> 0
a : 254.0000, 5 -> 3
b : -771.0000, 5 -> 0
c : -166.0000, 5 -> 7
d : -710.0000, 5 -> 4
a : -863.0000, 6 -> 7
b : -217.0000, 6 -> 0
c : -766.0000, 6 -> 5
d : -710.0000, 6 -> 5
a : 74.0000, 7 -> 3
b : 139.0000, 7 -> 1
c : -401.0000, 7 -> 7
d : 136.0000, 7 -> 0
c : -765.0000, 0 -> 7
a : 300.0000, 0 -> 5
a : -41.0000, 1 -> 6
a : -157.0000, 1 -> 1
b : 591.0000, 2 -> 2
b : 332.0000, 2 -> 1
b : -845.0000, 3 -> 3
b : -470.0000, 3 -> 3
b : -391.0000, 4 -> 3
a : -51.0000, 4 -> 3
b : -852.0000, 5 -> 4
b : 317.0000, 5 -> 0
c : 220.0000, 6 -> 0
d : -61.0000, 6 -> 3
a : 654.0000, 7 -> 5
a : -767.0000, 7 -> 5
