a : -604.0000, 0 -> 3
b : 465.0000, 0 -> 3
a : 946.0000, 1 -> 3
b : -852.0000, 1 -> 3
a : 518.0000, 2 -> 2
b : -229.0000, 2 -> 4
a : 601.0000, 3 -> 7
b : -246.0000, 3 -> 3
a : 263.0000, 4 -> 6
b : -882.0000, 4 -> 3
a : -90.0000, 5 -> 2
b : -23.0000, 5 -> 7
a : -227.0000, 6 -> 7
b : -680.0000, 6 -> 0
a : -693.0000, 7 -> 1
b : -927.0000, 7 -> 1
a : -953.0000, 0 -> 5
a : 41.0000, 1 -> 1
b : 572.0000, 2 -> 6
a : 574.0000, 3 -> 6
a : 511.0000, 4 -> 5
b : 942.0000, 5 -> 3
b : -129.0000, 6 -> 4
a : 127.0000, 7 -> 0
