a : -352.0000, 0 -> 6
b : -6.0000, 0 -> 6
a : -684.0000, 1 -> 7
b : -910.0000, 1 -> 3
a : 111.0000, 2 -> 3
b : -563.0000, 2 -> 3
a : -240.0000, 3 -> 6
b : -323.0000, 3 -> 0
a : -206.0000, 4 -> 0
b : -38.0000, 4 -> 3
a : -6.0000, 5 -> 6
b : 623.0000, 5 -> 3
a : -753.0000, 6 -> 6
b : -45.0000, 6 -> 0
a : 874.0000, 7 -> 6
b : 108.0000, 7 -> 2
a : -973.0000, 0 -> 2
b : 622.0000, 1 -> 5
b : 43.0000, 2 -> 3
a : 651.0000, 3 -> 4
a : -56.0000, 4 -> 3
a : -36.0000, 5 -> 6
b : 251.0000, 6 -> 4
b : -819.0000, 7 -> 1
a : 988.0000, 6 -> 5
a : 478.0000, 5 -> 1
