a : -412.0000, 0 -> 7
b : -951.0000, 0 -> 6
a : -785.0000, 1 -> 5
b : 319.0000, 1 -> 1
a : 848.0000, 2 -> 1
b : -945.0000, 2 -> 7
a : 829.0000, 3 -> 6
b : -515.0000, 3 -> 3
a : 70.0000, 4 -> 7
b : 653.0000, 4 -> 6
a : -693.0000, 5 -> 2
b : -187.0000, 5 -> 1
a : 929.0000, 6 -> 6
b : -30.0000, 6 -> 6
a : -466.0000, 7 -> 0
b : -443.0000, 7 -> 5
b : 991.0000, 0 -> 1
a : -647.0000, 1 -> 5
a : -257.0000, 2 -> 2
b : 384.0000, 3 -> 2
a : -471.0000, 4 -> 6
b : -645.0000, 5 -> 4
a : -992.0000, 6 -> 2
a : -674.0000, 7 -> 4
a : -174.0000, 6 -> 3
