a : -15.0000, 0 -> 2
b : -765.0000, 0 -> 4
a : 436.0000, 1 -> 4
b : 402.0000, 1 -> 4
a : -985.0000, 2 -> 2
b : -124.0000, 2 -> 2
a : -106.0000, 3 -> 5
b : -5.0000, 3 -> 4
a : -365.0000, 4 -> 7
b : -258.0000, 4 -> 4
a : -169.0000, 5 -> 6
b : 925.0000, 5 -> 0
a : 397.0000, 6 -> 5
b : -297.0000, 6 -> 4
a : 29.0000, 7 -> 0
b : 806.0000, 7 -> 6
b : 23.0000, 0 -> 5
a : 281.0000, 1 -> 0
a : 1.0000, 2 -> 2
b : -399.0000, 3 -> 6
a : 356.0000, 4 -> 0
a : 31.0000, 5 -> 4
a : -546.0000, 6 -> 7
a : 166.0000, 7 -> 0
a : -295.0000, 5 -> 1
b : -348.0000, 2 -> 3
