a : -633.0000, 0 -> 3
b : -666.0000, 0 -> 7
a : 947.0000, 1 -> 1
b : -546.0000, 1 -> 3
a : -650.0000, 2 -> 6
b : -729.0000, 2 -> 2
a : 724.0000, 3 -> 0
b : 667.0000, 3 -> 5
a : -902.0000, 4 -> 4
b : -802.0000, 4 -> 1
a : 94.0000, 5 -> 7
b : -146.0000, 5 -> 0
a : -434.0000, 6 -> 1
b : -633.0000, 6 -> 4
a : 232.0000, 7 -> 1
b : -37.0000, 7 -> 7
a : 274.0000, 0 -> 2
b : 184.0000, 1 -> 4
a : -409.0000, 2 -> 4
b : 546.0000, 3 -> 5
a : -321.0000, 4 -> 0
b : 786.0000, 5 -> 3
b : 979.0000, 6 -> 5
a : 403.0000, 7 -> 6
