a : -185.0000, 0 -> 0
b : 426.0000, 0 -> 2
c : -921.0000, 0 -> 3
d : -353.0000, 0 -> 1
a : 595.0000, 1 -> 2
b : -908.0000, 1 -> 0
c : -615.0000, 1 -> 0
d : -825.0000, 1 -> 1
a : 827.0000, 2 -> 3
b : -827.0000, 2 -> 0
c : 743.0000, 2 -> 1
d : 570.0000, 2 -> 0
a : 721.0000, 3 -> 1
b : -572.0000, 3 -> 2
c : 190.0000, 3 -> 3
d : 507.0000, 3 -> 3
c : 363.0000, 0 -> 3
c : 278.0000, 0 -> 2
a : -97.0000, 1 -> 2
c : -958.0000, 1 -> 3
c : -647.0000, 2 -> 1
a : -734.0000, 2 -> 1
a : 171.0000, 3 -> 3
c : 299.0000, 3 -> 0
