a : -465.0000, 0 -> 0
b : 479.0000, 0 -> 0
c : -641.0000, 0 -> 2
d : 959.0000, 0 -> 2
a : 565.0000, 1 -> 0
b : -42.0000, 1 -> 1
c : -181.0000, 1 -> 0
d : 674.0000, 1 -> 2
a : -284.0000, 2 -> 1
b : 932.0000, 2 -> 0
c : -509.0000, 2 -> 1
d : -160.0000, 2 -> 0
a : -104.0000, 3 -> 1
b : 49.0000, 3 -> 1
c : 805.0000, 3 -> 3
d : -496.0000, 3 -> 1
c : -797.0000, 0 -> 1
d : -751.0000, 0 -> 3
a : -671.0000, 1 -> 2
d : 69.0000, 1 -> 2
c : 350.0000, 2 -> 2
a : -692.0000, 2 -> 1
c : 587.0000, 3 -> 0
d : -81.0000, 3 -> 3
