a : 577.0000, 0 -> 6
b : 860.0000, 0 -> 6
c : 512.0000, 0 -> 4
d : -922.0000, 0 -> 7
a : -600.0000, 1 -> 4
b : 488.0000, 1 -> 0
c : -235.0000, 1 -> 7
d : 497.0000, 1 -> 4
a : -464.0000, 2 -> 2
b : 105.0000, 2 -> 3
c : 336.0000, 2 -> 4
d : -873.0000, 2 -> 5
a : 625.0000, 3 -> 6
b : 857.0000, 3 -> 2
c : -450.0000, 3 -> 0
d : -579.0000, 3 -> 5
a : -771.0000, 4 -> 0
b : 392.0000, 4 -> 7
c : 289.0000, 4 -> 2
d : 329.0000, 4 -> 5
a : 701.0000, 5 -> 4
b : 803.0000, 5 -> 4
c : 639.0000, 5 -> 1
d : 908.0000, 5 -> 4
a : 890.0000, 6 -> 4
b : 703.0000, 6 -> 2
c : -190.0000, 6 -> 2
d : 327.0000, 6 -> 3
a : -745.0000, 7 -> 2
b : -489.0000, 7 -> 4
c : -448.0000, 7 -> 3
d : 374.0000, 7 -> 6
a : 802.0000, 0 -> 0
c : -51.0000, 0 -> 0
b : -428.0000, 1 -> 2
a : -968.0000, 1 -> 7
c : -596.0000, 2 -> 7
d : -557.0000, 2 -> 3
b : -720.0000, 3 -> 0
d : -445.0000, 3 -> 3
c : -260.0000, 4 -> 5
c : 408.0000, 4 -> 6
c : 550.0000, 5 -> 2
a : -465.0000, 5 -> 6
b : 789.0000, 6 -> 4
b : 776.0000, 6 -> 2
b : -825.0000, 7 -> 4
b : 581.0000, 7 -> 5
