a : -435.0000, 0 -> 2
b : 439.0000, 0 -> 2
c : -707.0000, 0 -> 3
d : 465.0000, 0 -> 2
a : 357.0000, 1 -> 2
b : -259.0000, 1 -> 2
c : -741.0000, 1 -> 0
d : 45.0000, 1 -> 2
a : -91.0000, 2 -> 3
b : 334.0000, 2 -> 1
c : 83.0000, 2 -> 3
d : 194.0000, 2 -> 0
a : -630.0000, 3 -> 1
b : 136.0000, 3 -> 0
c : 302.0000, 3 -> 0
d : -800.0000, 3 -> 2
a : 510.0000, 0 -> 3
a : 746.0000, 0 -> 3
a : -647.0000, 1 -> 2
d : 442.0000, 1 -> 1
c : 795.0000, 2 -> 2
d : -145.0000, 2 -> 0
d : -647.0000, 3 -> 1
a : -814.0000, 3 -> 2
