a : 764.0000, 0 -> 2
b : 31.0000, 0 -> 3
c : -695.0000, 0 -> 0
d : 562.0000, 0 -> 0
a : 805.0000, 1 -> 5
b : 60.0000, 1 -> 1
c : 138.0000, 1 -> 1
d : 939.0000, 1 -> 4
a : -824.0000, 2 -> 4
b : 326.0000, 2 -> 4
c : -329.0000, 2 -> 7
d : 151.0000, 2 -> 4
a : -446.0000, 3 -> 4
b : 840.0000, 3 -> 5
c : -556.0000, 3 -> 4
d : -331.0000, 3 -> 7
a : 767.0000, 4 -> 5
b : 417.0000, 4 -> 2
c : -791.0000, 4 -> 1
d : -928.0000, 4 -> 4
a : 90.0000, 5 -> 0
b : -659.0000, 5 -> 1
c : 549.0000, 5 -> 5
d : 412.0000, 5 -> 0
a : -869.0000, 6 -> 4
b : -884.0000, 6 -> 1
c : 771.0000, 6 -> 6
d : 961.0000, 6 -> 3
a : -832.0000, 7 -> 2
b : -161.0000, 7 -> 3
c : -304.0000, 7 -> 5
d : -713.0000, 7 -> 3
c : 911.0000, 0 -> 4
a : 25.0000, 0 -> 0
a : 190.0000, 1 -> 7
c : -38.0000, 1 -> 7
b : 101.0000, 2 -> 7
b : -835.0000, 2 -> 1
a : 382.0000, 3 -> 4
d : 889.0000, 3 -> 1
a : 588.0000, 4 -> 7
b : -517.0000, 4 -> 7
a : -967.0000, 5 -> 3
a : 980.0000, 5 -> 1
d : -324.0000, 6 -> 3
a : -943.0000, 6 -> 4
b : 444.0000, 7 -> 5
c : -868.0000, 7 -> 0
b : -272.0000, 4 -> 6
