a : -626.0000, 0 -> 4
b : 244.0000, 0 -> 3
a : 399.0000, 1 -> 6
b : -515.0000, 1 -> 1
a : 624.0000, 2 -> 1
b : 828.0000, 2 -> 2
a : 29.0000, 3 -> 6
b : -477.0000, 3 -> 5
a : 74.0000, 4 -> 3
b : -788.0000, 4 -> 4
a : -620.0000, 5 -> 1
b : -129.0000, 5 -> 4
a : 924.0000, 6 -> 2
b : 284.0000, 6 -> 2
a : -80.0000, 7 -> 3
b : 63.0000, 7 -> 4
b : -812.0000, 0 -> 7
b : -809.0000, 1 -> 0
a : -722.0000, 2 -> 0
b : 92.0000, 3 -> 2
b : -859.0000, 4 -> 5
a : -311.0000, 5 -> 4
b : -626.0000, 6 -> 1
b : -858.0000, 7 -> 7
