a : 21.0000, 0 -> 0
b : 49.0000, 0 -> 0
c : -913.0000, 0 -> 1
d : -107.0000, 0 -> 3
a : -967.0000, 1 -> 1
b : -223.0000, 1 -> 0
c : 801.0000, 1 -> 3
d : 53.0000, 1 -> 0
a : -78.0000, 2 -> 0
b : -755.0000, 2 -> 3
c : 516.0000, 2 -> 2
d : 186.0000, 2 -> 2
a : -632.0000, 3 -> 3
b : -57.0000, 3 -> 2
c : -962.0000, 3 -> 2
d : -566.0000, 3 -> 2
d : -399.0000, 0 -> 1
c : 681.0000, 0 -> 3
c : -596.0000, 1 -> 0
c : -759.0000, 1 -> 0
b : 378.0000, 2 -> 2
b : -592.0000, 2 -> 3
a : -275.0000, 3 -> 1
d : 276.0000, 3 -> 3
