a : -486.0000, 0 -> 7
b : 521.0000, 0 -> 1
a : -620.0000, 1 -> 0
b : 576.0000, 1 -> 0
a : -179.0000, 2 -> 1
b : 616.0000, 2 -> 4
a : -639.0000, 3 -> 2
b : -143.0000, 3 -> 6
a : -334.0000, 4 -> 1
b : -902.0000, 4 -> 6
a : -119.0000, 5 -> 2
b : 453.0000, 5 -> 6
a : -231.0000, 6 -> 1
b : -50.0000, 6 -> 5
a : 669.0000, 7 -> 7
b : -793.0000, 7 -> 3
b : -252.0000, 0 -> 6
a : -566.0000, 1 -> 3
a : 529.0000, 2 -> 3
a : -808.0000, 3 -> 6
b : 858.0000, 4 -> 3
b : -823.0000, 5 -> 2
b : 202.0000, 6 -> 0
a : 899.0000, 7 -> 5
