a : -147.0000, 0 -> 6
b : 405.0000, 0 -> 5
c : -26.0000, 0 -> 4
d : -463.0000, 0 -> 3
a : 715.0000, 1 -> 7
b : -20.0000, 1 -> 7
c : 199.0000, 1 -> 0
d : -623.0000, 1 -> 4
a : -537.0000, 2 -> 7
b : -423.0000, 2 -> 6
c : -792.0000, 2 -> 1
d : -280.0000, 2 -> 6
a : 471.0000, 3 -> 4
b : -342.0000, 3 -> 7
c : -174.0000, 3 -> 4
d : 227.0000, 3 -> 1
a : 704.0000, 4 -> 3
b : 576.0000, 4 -> 6
c : -5.0000, 4 -> 5
d : 123.0000, 4 -> 2
a : -802.0000, 5 -> 1
b : 792.0000, 5 -> 4
c : 496.0000, 5 -> 1
d : 160.0000, 5 -> 0
a : 529.0000, 6 -> 1
b : -950.0000, 6 -> 1
c : -62.0000, 6 -> 1
d : 645.0000, 6 -> 0
a : 218.0000, 7 -> 5
b : 151.0000, 7 -> 2
c : -525.0000, 7 -> 1
d : 504.0000, 7 -> 6
d : -990.0000, 0 -> 0
a : -469.0000, 0 -> 5
b : -581.0000, 1 -> 7
d : -731.0000, 1 -> 1
c : -90.0000, 2 -> 0
a : 174.0000, 2 -> 5
d : -296.0000, 3 -> 1
a : -51.0000, 3 -> 0
c : -142.0000, 4 -> 1
a : -895.0000, 4 -> 4
b : 482.0000, 5 -> 5
a : -732.0000, 5 -> 3
a : 197.0000, 6 -> 6
d : -375.0000, 6 -> 3
a : -650.0000, 7 -> 0
c : 732.0000, 7 -> 5
