a : 555.0000, 0 -> 3
b : 985.0000, 0 -> 7
a : 138.0000, 1 -> 3
b : 930.0000, 1 -> 4
a : -641.0000, 2 -> 7
b : 0.0000, 2 -> 3
a : -910.0000, 3 -> 4
b : -393.0000, 3 -> 4
a : -504.0000, 4 -> 7
b : 763.0000, 4 -> 2
a : 169.0000, 5 -> 2
b : 174.0000, 5 -> 3
a : -747.0000, 6 -> 6
b : 359.0000, 6 -> 0
a : 353.0000, 7 -> 1
b : 20.0000, 7 -> 5
a : -597.0000, 0 -> 4
a : -553.0000, 1 -> 7
a : -957.0000, 2 -> 4
b : -916.0000, 3 -> 4
b : -705.0000, 4 -> 3
b : 851.0000, 5 -> 2
a : -509.0000, 6 -> 5
a : -480.0000, 7 -> 0
b : -59.0000, 0 -> 6
