a : -383.0000, 0 -> 1
b : -204.0000, 0 -> 1
c : 750.0000, 0 -> 0
d : 19.0000, 0 -> 0
a : 409.0000, 1 -> 1
b : 418.0000, 1 -> 1
c : -263.0000, 1 -> 2
d : 402.0000, 1 -> 3
a : 171.0000, 2 -> 3
b : -446.0000, 2 -> 0
c : 711.0000, 2 -> 1
d : -394.0000, 2 -> 1
a : 170.0000, 3 -> 3
b : 949.0000, 3 -> 1
c : 449.0000, 3 -> 1
d : -936.0000, 3 -> 1
b : -49.0000, 0 -> 2
a : 220.0000, 0 -> 1
a : -332.0000, 1 -> 1
c : 829.0000, 1 -> 3
d : -560.0000, 2 -> 3
d : 347.0000, 2 -> 0
c : 510.0000, 3 -> 3
b : 737.0000, 3 -> 0
