a : 346.0000, 0 -> 0
b : -963.0000, 0 -> 3
c : 915.0000, 0 -> 1
d : 412.0000, 0 -> 3
a : 565.0000, 1 -> 3
b : 483.0000, 1 -> 2
c : 697.0000, 1 -> 0
d : 876.0000, 1 -> 1
a : -257.0000, 2 -> 1
b : 536.0000, 2 -> 2
c : 149.0000, 2 -> 0
d : 402.0000, 2 -> 2
a : -732.0000, 3 -> 0
b : -312.0000, 3 -> 2
c : -947.0000, 3 -> 3
d : -1.0000, 3 -> 1
a : -461.0000, 0 -> 0
c : 494.0000, 0 -> 1
a : 935.0000, 1 -> 1
d : 743.0000, 1 -> 1
d : -135.0000, 2 -> 2
c : -153.0000, 2 -> 2
b : 286.0000, 3 -> 3
d : 776.0000, 3 -> 2
