a : -167.0000, 0 -> 0
b : 711.0000, 0 -> 3
c : 889.0000, 0 -> 0
d : 382.0000, 0 -> 1
a : 604.0000, 1 -> 2
b : -875.0000, 1 -> 3
c : 410.0000, 1 -> 3
d : -596.0000, 1 -> 3
a : 935.0000, 2 -> 1
b : -603.0000, 2 -> 2
c : -805.0000, 2 -> 3
d : -694.0000, 2 -> 0
a : -949.0000, 3 -> 2
b : 238.0000, 3 -> 0
c : 556.0000, 3 -> 2
d : 103.0000, 3 -> 1
d : 465.0000, 0 -> 3
d : -182.0000, 0 -> 0
b : 475.0000, 1 -> 2
d : -824.0000, 1 -> 3
d : 262.0000, 2 -> 2
d : -66.0000, 2 -> 2
d : 460.0000, 3 -> 3
b : 291.0000, 3 -> 3
