a : -927.0000, 0 -> 2
b : 509.0000, 0 -> 1
c : 667.0000, 0 -> 3
d : -445.0000, 0 -> 3
a : 190.0000, 1 -> 2
b : 25.0000, 1 -> 3
c : -651.0000, 1 -> 2
d : -293.0000, 1 -> 0
a : 574.0000, 2 -> 3
b : 684.0000, 2 -> 3
c : -191.0000, 2 -> 0
d : -652.0000, 2 -> 1
a : 39.0000, 3 -> 0
b : -851.0000, 3 -> 2
c : 752.0000, 3 -> 2
d : 287.0000, 3 -> 3
b : 490.0000, 0 -> 3
a : 390.0000, 0 -> 0
b : -759.0000, 1 -> 3
b : -881.0000, 1 -> 2
d : 311.0000, 2 -> 3
d : -788.0000, 2 -> 3
c : 723.0000, 3 -> 2
c : -907.0000, 3 -> 1
