a : 843.0000, 0 -> 0
b : 638.0000, 0 -> 1
c : -571.0000, 0 -> 4
d : -383.0000, 0 -> 6
a : 47.0000, 1 -> 0
b : 540.0000, 1 -> 0
c : 975.0000, 1 -> 6
d : 667.0000, 1 -> 7
a : 541.0000, 2 -> 4
b : -210.0000, 2 -> 4
c : -620.0000, 2 -> 1
d : -456.0000, 2 -> 5
a : 353.0000, 3 -> 0
b : -615.0000, 3 -> 2
c : -398.0000, 3 -> 0
d : -332.0000, 3 -> 7
a : -391.0000, 4 -> 7
b : 424.0000, 4 -> 7
c : -213.0000, 4 -> 3
d : -219.0000, 4 -> 1
a : -464.0000, 5 -> 2
b : -425.0000, 5 -> 3
c : -529.0000, 5 -> 6
d : -958.0000, 5 -> 7
a : -349.0000, 6 -> 7
b : 513.0000, 6 -> 1
c : 518.0000, 6 -> 4
d : 196.0000, 6 -> 7
a : 954.0000, 7 -> 0
b : 637.0000, 7 -> 0
c : -914.0000, 7 -> 1
d : 730.0000, 7 -> 7
c : 417.0000, 0 -> 0
b : 183.0000, 0 -> 6
b : 821.0000, 1 -> 5
b : -197.0000, 1 -> 6
d : -541.0000, 2 -> 7
c : 313.0000, 2 -> 1
b : -255.0000, 3 -> 0
d : 112.0000, 3 -> 1
d : 905.0000, 4 -> 0
b : 480.0000, 4 -> 4
c : 101.0000, 5 -> 4
b : -158.0000, 5 -> 2
c : 63.0000, 6 -> 1
b : -699.0000, 6 -> 0
a : 643.0000, 7 -> 4
b : -420.0000, 7 -> 0
