a : 72.0000, 0 -> 5
b : -779.0000, 0 -> 0
a : -636.0000, 1 -> 3
b : 604.0000, 1 -> 2
a : 337.0000, 2 -> 5
b : 334.0000, 2 -> 3
a : -680.0000, 3 -> 2
b : 721.0000, 3 -> 1
a : -802.0000, 4 -> 1
b : 571.0000, 4 -> 2
a : 831.0000, 5 -> 0
b : -11.0000, 5 -> 4
a : -816.0000, 6 -> 0
b : 645.0000, 6 -> 0
a : 778.0000, 7 -> 0
b : -569.0000, 7 -> 5
a : -134.0000, 0 -> 0
a : 86.0000, 1 -> 5
a : 956.0000, 2 -> 0
a : 122.0000, 3 -> 3
b : 429.0000, 4 -> 7
a : -802.0000, 5 -> 1
b : -669.0000, 6 -> 5
b : -570.0000, 7 -> 1
b : -299.0000, 5 -> 6
