a : -596.0000, 0 -> 0
b : -376.0000, 0 -> 6
a : -114.0000, 1 -> 5
b : 534.0000, 1 -> 2
a : -395.0000, 2 -> 0
b : 436.0000, 2 -> 3
a : -424.0000, 3 -> 0
b : 857.0000, 3 -> 3
a : 53.0000, 4 -> 3
b : 478.0000, 4 -> 1
a : -424.0000, 5 -> 4
b : -794.0000, 5 -> 3
a : 891.0000, 6 -> 0
b : 433.0000, 6 -> 7
a : -235.0000, 7 -> 3
b : -45.0000, 7 -> 6
b : -834.0000, 0 -> 6
b : -929.0000, 1 -> 2
b : 440.0000, 2 -> 2
b : 647.0000, 3 -> 4
a : -620.0000, 4 -> 5
a : -104.0000, 5 -> 1
a : 101.0000, 6 -> 3
a : -534.0000, 7 -> 1
