a : -64.0000, 0 -> 4
b : -560.0000, 0 -> 2
c : 223.0000, 0 -> 2
d : -178.0000, 0 -> 3
a : -805.0000, 1 -> 3
b : -426.0000, 1 -> 6
c : 509.0000, 1 -> 6
d : -532.0000, 1 -> 2
a : 531.0000, 2 -> 4
b : -760.0000, 2 -> 2
c : -898.0000, 2 -> 7
d : -709.0000, 2 -> 1
a : 238.0000, 3 -> 7
b : 941.0000, 3 -> 6
c : 870.0000, 3 -> 5
d : -156.0000, 3 -> 0
a : -108.0000, 4 -> 2
b : 452.0000, 4 -> 5
c : 275.0000, 4 -> 7
d : 160.0000, 4 -> 1
a : 287.0000, 5 -> 0
b : 316.0000, 5 -> 0
c : 444.0000, 5 -> 6
d : 572.0000, 5 -> 0
a : -689.0000, 6 -> 6
b : -348.0000, 6 -> 2
c : -624.0000, 6 -> 2
d : -535.0000, 6 -> 0
a : 756.0000, 7 -> 1
b : -363.0000, 7 -> 3
c : 966.0000, 7 -> 5
d : 743.0000, 7 -> 2
b : -715.0000, 0 -> 5
d : 916.0000, 0 -> 3
b : 631.0000, 1 -> 7
c : -394.0000, 1 -> 3
a : -509.0000, 2 -> 0
d : -709.0000, 2 -> 3
a : 141.0000, 3 -> 0
d : -44.0000, 3 -> 5
d : 851.0000, 4 -> 0
b : 925.0000, 4 -> 4
a : -330.0000, 5 -> 3
b : 537.0000, 5 -> 5
d : -907.0000, 6 -> 4
d : 248.0000, 6 -> 7
a : -436.0000, 7 -> 1
b : 932.0000, 7 -> 6
