a : 472.0000, 0 -> 0
b : 815.0000, 0 -> 3
c : -168.0000, 0 -> 0
d : -195.0000, 0 -> 0
a : -608.0000, 1 -> 2
b : 594.0000, 1 -> 3
c : -848.0000, 1 -> 1
d : 853.0000, 1 -> 3
a : 237.0000, 2 -> 3
b : -697.0000, 2 -> 0
c : 358.0000, 2 -> 3
d : -592.0000, 2 -> 2
a : -403.0000, 3 -> 3
b : 505.0000, 3 -> 2
c : 698.0000, 3 -> 1
d : 589.0000, 3 -> 0
a : 515.0000, 0 -> 3
a : 390.0000, 0 -> 3
a : 647.0000, 1 -> 3
c : -246.0000, 1 -> 3
d : 421.0000, 2 -> 3
a : 480.0000, 2 -> 2
c : -364.0000, 3 -> 2
c : 511.0000, 3 -> 1
