a : 798.0000, 0 -> 2
b : 826.0000, 0 -> 1
c : 823.0000, 0 -> 2
d : 210.0000, 0 -> 2
a : 500.0000, 1 -> 0
b : -906.0000, 1 -> 0
c : 333.0000, 1 -> 2
d : -936.0000, 1 -> 1
a : -791.0000, 2 -> 1
b : -800.0000, 2 -> 2
c : 983.0000, 2 -> 1
d : 780.0000, 2 -> 3
a : -535.0000, 3 -> 0
b : 730.0000, 3 -> 1
c : 536.0000, 3 -> 1
d : -730.0000, 3 -> 1
b : 533.0000, 0 -> 1
c : 340.0000, 0 -> 0
d : 433.0000, 1 -> 2
b : -343.0000, 1 -> 1
c : -415.0000, 2 -> 3
d : 898.0000, 2 -> 0
a : 27.0000, 3 -> 0
a : 365.0000, 3 -> 3
