a : 397.0000, 0 -> 0
b : -747.0000, 0 -> 1
c : 709.0000, 0 -> 3
d : 461.0000, 0 -> 1
a : 101.0000, 1 -> 2
b : 76.0000, 1 -> 0
c : -710.0000, 1 -> 1
d : -360.0000, 1 -> 0
a : 330.0000, 2 -> 1
b : 558.0000, 2 -> 3
c : -918.0000, 2 -> 2
d : -339.0000, 2 -> 3
a : -722.0000, 3 -> 0
b : 344.0000, 3 -> 1
c : 712.0000, 3 -> 3
d : -957.0000, 3 -> 2
a : 537.0000, 0 -> 2
d : 898.0000, 0 -> 2
c : 738.0000, 1 -> 3
b : 972.0000, 1 -> 0
c : -616.0000, 2 -> 3
d : 612.0000, 2 -> 3
b : -128.0000, 3 -> 0
d : 761.0000, 3 -> 0
