a : 402.0000, 0 -> 1
b : -126.0000, 0 -> 0
c : -496.0000, 0 -> 1
d : 710.0000, 0 -> 0
a : 659.0000, 1 -> 1
b : -921.0000, 1 -> 2
c : 18.0000, 1 -> 2
d : 604.0000, 1 -> 0
a : 118.0000, 2 -> 3
b : 945.0000, 2 -> 2
c : 193.0000, 2 -> 0
d : 905.0000, 2 -> 2
a : 215.0000, 3 -> 3
b : -681.0000, 3 -> 3
c : 343.0000, 3 -> 0
d : 912.0000, 3 -> 2
b : 607.0000, 0 -> 3
c : 923.0000, 0 -> 3
a : 897.0000, 1 -> 3
b : -428.0000, 1 -> 0
d : -273.0000, 2 -> 3
a : 946.0000, 2 -> 1
c : -91.0000, 3 -> 0
c : -697.0000, 3 -> 3
