a : 301.0000, 0 -> 7
b : -365.0000, 0 -> 7
c : -495.0000, 0 -> 1
d : 561.0000, 0 -> 4
a : -930.0000, 1 -> 0
b : 100.0000, 1 -> 4
c : 803.0000, 1 -> 0
d : 315.0000, 1 -> 3
a : 350.0000, 2 -> 7
b : -611.0000, 2 -> 0
c : -925.0000, 2 -> 2
d : 511.0000, 2 -> 1
a : 575.0000, 3 -> 0
b : -497.0000, 3 -> 7
c : -382.0000, 3 -> 0
d : 949.0000, 3 -> 2
a : -920.0000, 4 -> 2
b : -93.0000, 4 -> 3
c : 863.0000, 4 -> 1
d : -685.0000, 4 -> 6
a : -157.0000, 5 -> 7
b : -724.0000, 5 -> 1
c : -967.0000, 5 -> 0
d : -707.0000, 5 -> 2
a : -745.0000, 6 -> 7
b : -536.0000, 6 -> 2
c : -538.0000, 6 -> 4
d : -92.0000, 6 -> 2
a : -1000.0000, 7 -> 7
b : 545.0000, 7 -> 5
c : -312.0000, 7 -> 2
d : 672.0000, 7 -> 5
c : 802.0000, 0 -> 6
d : -892.0000, 0 -> 3
d : 395.0000, 1 -> 7
d : -150.0000, 1 -> 5
a : 493.0000, 2 -> 0
d : 191.0000, 2 -> 3
b : -637.0000, 3 -> 5
d : 923.0000, 3 -> 6
d : 827.0000, 4 -> 2
a : 569.0000, 4 -> 7
b : 428.0000, 5 -> 5
d : -907.0000, 5 -> 7
d : 255.0000, 6 -> 7
b : 342.0000, 6 -> 7
d : -527.0000, 7 -> 1
a : -649.0000, 7 -> 7
