a : 610.0000, 0 -> 1
b : -233.0000, 0 -> 5
a : 427.0000, 1 -> 0
b : -637.0000, 1 -> 0
a : -211.0000, 2 -> 7
b : 165.0000, 2 -> 2
a : 557.0000, 3 -> 0
b : 682.0000, 3 -> 6
a : 284.0000, 4 -> 6
b : 135.0000, 4 -> 0
a : 249.0000, 5 -> 0
b : 40.0000, 5 -> 2
a : -745.0000, 6 -> 4
b : 391.0000, 6 -> 4
a : -278.0000, 7 -> 7
b : -81.0000, 7 -> 2
b : 512.0000, 0 -> 6
b : -296.0000, 1 -> 3
a : 145.0000, 2 -> 7
a : -545.0000, 3 -> 3
a : 988.0000, 4 -> 7
b : 123.0000, 5 -> 7
b : -500.0000, 6 -> 1
a : 795.0000, 7 -> 5
