a : 121.0000, 0 -> 2
b : 816.0000, 0 -> 1
c : -994.0000, 0 -> 1
d : -630.0000, 0 -> 3
a : -343.0000, 1 -> 0
b : 518.0000, 1 -> 1
c : -872.0000, 1 -> 2
d : -761.0000, 1 -> 3
a : -248.0000, 2 -> 2
b : -48.0000, 2 -> 1
c : -844.0000, 2 -> 0
d : -640.0000, 2 -> 3
a : 490.0000, 3 -> 0
b : 176.0000, 3 -> 2
c : -205.0000, 3 -> 3
d : -471.0000, 3 -> 2
d : -549.0000, 0 -> 0
b : 551.0000, 0 -> 3
a : -267.0000, 1 -> 1
b : 452.0000, 1 -> 0
c : -652.0000, 2 -> 3
c : 148.0000, 2 -> 1
b : -435.0000, 3 -> 2
c : -488.0000, 3 -> 2
