a : 905.0000, 0 -> 6
b : -96.0000, 0 -> 5
c : 37.0000, 0 -> 3
d : -594.0000, 0 -> 4
a : 462.0000, 1 -> 7
b : 997.0000, 1 -> 1
c : 956.0000, 1 -> 7
d : -262.0000, 1 -> 7
a : 716.0000, 2 -> 3
b : -728.0000, 2 -> 1
c : 175.0000, 2 -> 1
d : 998.0000, 2 -> 7
a : 683.0000, 3 -> 1
b : -895.0000, 3 -> 0
c : 276.0000, 3 -> 4
d : 888.0000, 3 -> 3
a : -759.0000, 4 -> 4
b : 118.0000, 4 -> 7
c : 282.0000, 4 -> 1
d : -733.0000, 4 -> 1
a : 17.0000, 5 -> 6
b : 769.0000, 5 -> 4
c : -250.0000, 5 -> 5
d : -696.0000, 5 -> 2
a : 383.0000, 6 -> 3
b : -783.0000, 6 -> 0
c : -225.0000, 6 -> 5
d : 377.0000, 6 -> 5
a : 422.0000, 7 -> 7
b : -345.0000, 7 -> 6
c : 536.0000, 7 -> 0
d : -649.0000, 7 -> 6
c : -431.0000, 0 -> 4
a : -587.0000, 0 -> 4
a : -237.0000, 1 -> 3
a : 244.0000, 1 -> 6
d : -545.0000, 2 -> 3
c : -676.0000, 2 -> 5
d : -976.0000, 3 -> 2
c : 512.0000, 3 -> 4
c : 889.0000, 4 -> 2
b : -577.0000, 4 -> 6
d : 375.0000, 5 -> 4
c : 228.0000, 5 -> 0
c : 715.0000, 6 -> 1
d : 512.0000, 6 -> 1
a : -146.0000, 7 -> 1
a : 551.0000, 7 -> 0
