a : -43.0000, 0 -> 7
b : -89.0000, 0 -> 7
c : 373.0000, 0 -> 5
d : -223.0000, 0 -> 4
a : 239.0000, 1 -> 1
b : 641.0000, 1 -> 2
c : 835.0000, 1 -> 3
d : 43.0000, 1 -> 6
a : -513.0000, 2 -> 6
b : 642.0000, 2 -> 6
c : 230.0000, 2 -> 2
d : 618.0000, 2 -> 5
a : -454.0000, 3 -> 3
b : 81.0000, 3 -> 5
c : 768.0000, 3 -> 2
d : -627.0000, 3 -> 6
a : 240.0000, 4 -> 2
b : 770.0000, 4 -> 4
c : -5.0000, 4 -> 3
d : 576.0000, 4 -> 0
a : -955.0000, 5 -> 5
b : 949.0000, 5 -> 4
c : -712.0000, 5 -> 4
d : -478.0000, 5 -> 3
a : -204.0000, 6 -> 5
b : -343.0000, 6 -> 2
c : -926.0000, 6 -> 5
d : -126.0000, 6 -> 4
a : 272.0000, 7 -> 4
b : -766.0000, 7 -> 0
c : -300.0000, 7 -> 4
d : -928.0000, 7 -> 4
c : -255.0000, 0 -> 7
b : -51.0000, 0 -> 0
d : -924.0000, 1 -> 3
d : -112.0000, 1 -> 2
d : -473.0000, 2 -> 4
b : -439.0000, 2 -> 6
d : -338.0000, 3 -> 6
d : 287.0000, 3 -> 6
c : 677.0000, 4 -> 2
a : 13.0000, 4 -> 1
a : -122.0000, 5 -> 3
d : 979.0000, 5 -> 1
a : 655.0000, 6 -> 0
b : -908.0000, 6 -> 6
c : 749.0000, 7 -> 5
a : -131.0000, 7 -> 1
