a : -449.0000, 0 -> 2
b : 22.0000, 0 -> 5
c : 244.0000, 0 -> 4
d : 259.0000, 0 -> 0
a : 620.0000, 1 -> 6
b : -106.0000, 1 -> 0
c : -910.0000, 1 -> 1
d : -505.0000, 1 -> 7
a : 980.0000, 2 -> 0
b : 387.0000, 2 -> 0
c : -847.0000, 2 -> 7
d : -59.0000, 2 -> 6
a : 219.0000, 3 -> 5
b : -278.0000, 3 -> 6
c : -548.0000, 3 -> 5
d : 585.0000, 3 -> 2
a : 236.0000, 4 -> 5
b : -380.0000, 4 -> 4
c : 44.0000, 4 -> 3
d : 603.0000, 4 -> 1
a : -501.0000, 5 -> 5
b : -429.0000, 5 -> 2
c : -766.0000, 5 -> 0
d : -970.0000, 5 -> 6
a : -679.0000, 6 -> 1
b : 970.0000, 6 -> 4
c : -4.0000, 6 -> 1
d : 54.0000, 6 -> 7
a : -175.0000, 7 -> 7
b : 919.0000, 7 -> 7
c : -642.0000, 7 -> 3
d : 2.0000, 7 -> 2
c : 413.0000, 0 -> 2
a : -880.0000, 0 -> 4
b : 199.0000, 1 -> 1
d : -846.0000, 1 -> 0
a : -521.0000, 2 -> 6
a : 75.0000, 2 -> 4
a : 912.0000, 3 -> 0
c : 391.0000, 3 -> 7
b : -192.0000, 4 -> 5
a : 611.0000, 4 -> 3
c : 144.0000, 5 -> 6
b : 514.0000, 5 -> 3
b : -355.0000, 6 -> 1
b : 11.0000, 6 -> 5
d : 76.0000, 7 -> 3
a : 605.0000, 7 -> 4
