a : -474.0000, 0 -> 4
b : 242.0000, 0 -> 6
c : 459.0000, 0 -> 5
d : -468.0000, 0 -> 3
a : -799.0000, 1 -> 7
b : -233.0000, 1 -> 1
c : 463.0000, 1 -> 5
d : 62.0000, 1 -> 5
a : 578.0000, 2 -> 6
b : 836.0000, 2 -> 1
c : -372.0000, 2 -> 6
d : -228.0000, 2 -> 0
a : -636.0000, 3 -> 5
b : -865.0000, 3 -> 4
c : -733.0000, 3 -> 4
d : 424.0000, 3 -> 3
a : 382.0000, 4 -> 2
b : -907.0000, 4 -> 5
c : 626.0000, 4 -> 5
d : 848.0000, 4 -> 7
a : 679.0000, 5 -> 4
b : 60.0000, 5 -> 4
c : -562.0000, 5 -> 0
d : 329.0000, 5 -> 6
a : 514.0000, 6 -> 1
b : 336.0000, 6 -> 6
c : -686.0000, 6 -> 3
d : 539.0000, 6 -> 2
a : 352.0000, 7 -> 1
b : -345.0000, 7 -> 4
c : -359.0000, 7 -> 5
d : 778.0000, 7 -> 5
d : -16.0000, 0 -> 6
a : -824.0000, 0 -> 7
b : 38.0000, 1 -> 4
c : 188.0000, 1 -> 0
a : -649.0000, 2 -> 5
a : 98.0000, 2 -> 0
c : 263.0000, 3 -> 7
b : 807.0000, 3 -> 7
a : -674.0000, 4 -> 3
b : 725.0000, 4 -> 3
b : 179.0000, 5 -> 5
a : 21.0000, 5 -> 0
b : -866.0000, 6 -> 2
d : 24.0000, 6 -> 0
d : 872.0000, 7 -> 2
c : 26.0000, 7 -> 3
