a : 528.0000, 0 -> 0
b : 741.0000, 0 -> 1
c : -913.0000, 0 -> 3
d : 446.0000, 0 -> 1
a : 904.0000, 1 -> 1
b : -477.0000, 1 -> 2
c : -220.0000, 1 -> 2
d : 372.0000, 1 -> 3
a : -427.0000, 2 -> 0
b : -58.0000, 2 -> 2
c : 741.0000, 2 -> 1
d : 663.0000, 2 -> 2
a : -948.0000, 3 -> 1
b : -170.0000, 3 -> 3
c : 449.0000, 3 -> 3
d : 145.0000, 3 -> 2
d : -1.0000, 0 -> 2
d : -433.0000, 0 -> 0
c : 480.0000, 1 -> 0
b : 251.0000, 1 -> 1
c : 594.0000, 2 -> 2
a : -726.0000, 2 -> 1
b : 782.0000, 3 -> 2
b : -291.0000, 3 -> 0
