a : 788.0000, 0 -> 0
b : -678.0000, 0 -> 3
c : 449.0000, 0 -> 2
d : -987.0000, 0 -> 3
a : -802.0000, 1 -> 1
b : -345.0000, 1 -> 0
c : -905.0000, 1 -> 0
d : 975.0000, 1 -> 1
a : -876.0000, 2 -> 2
b : 425.0000, 2 -> 0
c : 278.0000, 2 -> 2
d : 252.0000, 2 -> 2
a : 836.0000, 3 -> 3
b : -590.0000, 3 -> 2
c : 87.0000, 3 -> 0
d : -68.0000, 3 -> 1
b : -873.0000, 0 -> 0
a : 369.0000, 0 -> 2
a : -665.0000, 1 -> 3
b : -832.0000, 1 -> 1
b : -363.0000, 2 -> 1
c : -73.0000, 2 -> 3
b : 142.0000, 3 -> 3
a : 30.0000, 3 -> 2
