a : 897.0000, 0 -> 0
b : -527.0000, 0 -> 1
c : 6.0000, 0 -> 0
d : -551.0000, 0 -> 1
a : -145.0000, 1 -> 7
b : 691.0000, 1 -> 6
c : 938.0000, 1 -> 5
d : -49.0000, 1 -> 3
a : -631.0000, 2 -> 5
b : -285.0000, 2 -> 3
c : 554.0000, 2 -> 6
d : 179.0000, 2 -> 4
a : -376.0000, 3 -> 6
b : 433.0000, 3 -> 0
c : -106.0000, 3 -> 1
d : 284.0000, 3 -> 7
a : -553.0000, 4 -> 3
b : 371.0000, 4 -> 0
c : -654.0000, 4 -> 3
d : -707.0000, 4 -> 7
a : -938.0000, 5 -> 5
b : 382.0000, 5 -> 0
c : -104.0000, 5 -> 0
d : -433.0000, 5 -> 5
a : -344.0000, 6 -> 2
b : 359.0000, 6 -> 7
c : -421.0000, 6 -> 3
d : 168.0000, 6 -> 7
a : 739.0000, 7 -> 3
b : 333.0000, 7 -> 4
c : 337.0000, 7 -> 7
d : -754.0000, 7 -> 3
b : -300.0000, 0 -> 2
b : -719.0000, 0 -> 7
d : 771.0000, 1 -> 7
b : 437.0000, 1 -> 5
a : 304.0000, 2 -> 7
d : -811.0000, 2 -> 6
b : 724.0000, 3 -> 1
a : 186.0000, 3 -> 4
b : 729.0000, 4 -> 4
b : -371.0000, 4 -> 7
d : -709.0000, 5 -> 2
b : -969.0000, 5 -> 7
c : -243.0000, 6 -> 7
b : 159.0000, 6 -> 6
b : -692.0000, 7 -> 3
b : -816.0000, 7 -> 2
