a : 53.0000, 0 -> 0
b : -278.0000, 0 -> 0
a : 659.0000, 1 -> 6
b : 512.0000, 1 -> 1
a : 589.0000, 2 -> 2
b : -298.0000, 2 -> 5
a : 204.0000, 3 -> 5
b : 450.0000, 3 -> 0
a : -31.0000, 4 -> 3
b : -802.0000, 4 -> 3
a : 187.0000, 5 -> 5
b : -478.0000, 5 -> 7
a : -342.0000, 6 -> 3
b : -589.0000, 6 -> 0
a : -910.0000, 7 -> 3
b : 888.0000, 7 -> 5
a : 302.0000, 0 -> 1
b : -515.0000, 1 -> 5
b : 693.0000, 2 -> 3
a : -695.0000, 3 -> 2
b : 271.0000, 4 -> 6
b : -412.0000, 5 -> 4
a : -784.0000, 6 -> 4
a : -988.0000, 7 -> 2
