a : -521.0000, 0 -> 1
b : 108.0000, 0 -> 1
c : 466.0000, 0 -> 1
d : 120.0000, 0 -> 4
a : 386.0000, 1 -> 6
b : -444.0000, 1 -> 3
c : 140.0000, 1 -> 1
d : 757.0000, 1 -> 0
a : -15.0000, 2 -> 5
b : 419.0000, 2 -> 2
c : -86.0000, 2 -> 4
d : -253.0000, 2 -> 6
a : -465.0000, 3 -> 5
b : 73.0000, 3 -> 6
c : 296.0000, 3 -> 3
d : -12.0000, 3 -> 5
a : -848.0000, 4 -> 6
b : -697.0000, 4 -> 0
c : 724.0000, 4 -> 4
d : 842.0000, 4 -> 7
a : 654.0000, 5 -> 5
b : -326.0000, 5 -> 0
c : 856.0000, 5 -> 2
d : -104.0000, 5 -> 2
a : -851.0000, 6 -> 1
b : 939.0000, 6 -> 2
c : -210.0000, 6 -> 0
d : -128.0000, 6 -> 1
a : 297.0000, 7 -> 1
b : -959.0000, 7 -> 6
c : 270.0000, 7 -> 4
d : 934.0000, 7 -> 3
a : -180.0000, 0 -> 0
b : -610.0000, 0 -> 0
a : 949.0000, 1 -> 0
d : -250.0000, 1 -> 6
a : 14.0000, 2 -> 2
a : 215.0000, 2 -> 7
b : -212.0000, 3 -> 7
a : -243.0000, 3 -> 6
a : -908.0000, 4 -> 3
a : -19.0000, 4 -> 5
a : 433.0000, 5 -> 2
c : -347.0000, 5 -> 6
c : 381.0000, 6 -> 6
c : -418.0000, 6 -> 4
d : -883.0000, 7 -> 5
b : 643.0000, 7 -> 1
