a : -208.0000, 0 -> 3
b : 671.0000, 0 -> 0
c : -810.0000, 0 -> 1
d : 44.0000, 0 -> 3
a : 478.0000, 1 -> 0
b : -589.0000, 1 -> 3
c : -592.0000, 1 -> 0
d : 281.0000, 1 -> 3
a : -403.0000, 2 -> 3
b : 932.0000, 2 -> 3
c : -108.0000, 2 -> 0
d : 415.0000, 2 -> 0
a : 698.0000, 3 -> 0
b : 449.0000, 3 -> 3
c : 369.0000, 3 -> 3
d : 669.0000, 3 -> 2
d : -83.0000, 0 -> 0
a : -431.0000, 0 -> 1
c : -225.0000, 1 -> 1
d : 52.0000, 1 -> 1
c : -138.0000, 2 -> 1
b : 186.0000, 2 -> 1
b : -101.0000, 3 -> 1
c : 9.0000, 3 -> 1
