a : -885.0000, 0 -> 2
b : 967.0000, 0 -> 1
c : -315.0000, 0 -> 0
d : -941.0000, 0 -> 1
a : 59.0000, 1 -> 2
b : -767.0000, 1 -> 0
c : 772.0000, 1 -> 1
d : 438.0000, 1 -> 6
a : -755.0000, 2 -> 3
b : 168.0000, 2 -> 1
c : -49.0000, 2 -> 6
d : 201.0000, 2 -> 6
a : 408.0000, 3 -> 0
b : -241.0000, 3 -> 7
c : -662.0000, 3 -> 4
d : 391.0000, 3 -> 1
a : -338.0000, 4 -> 4
b : -843.0000, 4 -> 6
c : -88.0000, 4 -> 3
d : -673.0000, 4 -> 7
a : -397.0000, 5 -> 0
b : 862.0000, 5 -> 6
c : -553.0000, 5 -> 0
d : 766.0000, 5 -> 5
a : 909.0000, 6 -> 7
b : -461.0000, 6 -> 0
c : -775.0000, 6 -> 2
d : -767.0000, 6 -> 4
a : 760.0000, 7 -> 1
b : -734.0000, 7 -> 4
c : 855.0000, 7 -> 5
d : 268.0000, 7 -> 4
a : -909.0000, 0 -> 5
c : 335.0000, 0 -> 4
b : 815.0000, 1 -> 2
a : -9.0000, 1 -> 0
a : 151.0000, 2 -> 2
a : 310.0000, 2 -> 7
d : -285.0000, 3 -> 3
a : 936.0000, 3 -> 6
c : -742.0000, 4 -> 0
d : -329.0000, 4 -> 0
a : 251.0000, 5 -> 2
a : -379.0000, 5 -> 7
b : -501.0000, 6 -> 6
c : -851.0000, 6 -> 4
a : 144.0000, 7 -> 2
b : 594.0000, 7 -> 0
