a : 369.0000, 0 -> 7
b : -234.0000, 0 -> 3
c : 377.0000, 0 -> 4
d : -55.0000, 0 -> 5
a : -51.0000, 1 -> 6
b : -228.0000, 1 -> 7
c : -796.0000, 1 -> 3
d : -540.0000, 1 -> 2
a : 298.0000, 2 -> 1
b : 869.0000, 2 -> 2
c : 271.0000, 2 -> 4
d : 778.0000, 2 -> 6
a : -632.0000, 3 -> 6
b : -213.0000, 3 -> 2
c : 807.0000, 3 -> 6
d : 360.0000, 3 -> 2
a : -37.0000, 4 -> 4
b : 828.0000, 4 -> 2
c : -97.0000, 4 -> 1
d : -22.0000, 4 -> 6
a : -894.0000, 5 -> 5
b : 155.0000, 5 -> 1
c : 200.0000, 5 -> 7
d : 993.0000, 5 -> 0
a : -717.0000, 6 -> 0
b : -785.0000, 6 -> 2
c : -439.0000, 6 -> 2
d : -984.0000, 6 -> 6
a : 149.0000, 7 -> 2
b : 9.0000, 7 -> 6
c : -984.0000, 7 -> 0
d : 817.0000, 7 -> 0
c : -587.0000, 0 -> 3
c : -844.0000, 0 -> 5
a : 184.0000, 1 -> 0
a : -352.0000, 1 -> 4
a : -621.0000, 2 -> 0
d : 529.0000, 2 -> 7
c : -793.0000, 3 -> 5
c : -864.0000, 3 -> 4
d : -142.0000, 4 -> 2
b : -471.0000, 4 -> 6
d : 92.0000, 5 -> 2
b : 800.0000, 5 -> 3
b : 842.0000, 6 -> 7
a : -405.0000, 6 -> 7
b : -498.0000, 7 -> 1
c : -763.0000, 7 -> 3
