a : -312.0000, 0 -> 3
b : 12.0000, 0 -> 3
c : 787.0000, 0 -> 2
d : 650.0000, 0 -> 3
a : 119.0000, 1 -> 1
b : -216.0000, 1 -> 0
c : 728.0000, 1 -> 1
d : -965.0000, 1 -> 3
a : 952.0000, 2 -> 2
b : 391.0000, 2 -> 3
c : -648.0000, 2 -> 2
d : 580.0000, 2 -> 3
a : 435.0000, 3 -> 2
b : 681.0000, 3 -> 1
c : 91.0000, 3 -> 3
d : 733.0000, 3 -> 1
a : -563.0000, 0 -> 2
a : 207.0000, 0 -> 0
c : -424.0000, 1 -> 3
a : -838.0000, 1 -> 0
a : -857.0000, 2 -> 3
d : 418.0000, 2 -> 0
a : -221.0000, 3 -> 1
c : -21.0000, 3 -> 1
