a : -917.0000, 0 -> 2
b : 851.0000, 0 -> 6
c : -466.0000, 0 -> 5
d : 461.0000, 0 -> 5
a : -851.0000, 1 -> 7
b : -833.0000, 1 -> 4
c : -186.0000, 1 -> 7
d : 21.0000, 1 -> 4
a : 894.0000, 2 -> 6
b : -649.0000, 2 -> 6
c : 146.0000, 2 -> 0
d : -505.0000, 2 -> 1
a : 310.0000, 3 -> 6
b : 149.0000, 3 -> 2
c : 837.0000, 3 -> 5
d : -783.0000, 3 -> 2
a : -394.0000, 4 -> 5
b : -49.0000, 4 -> 5
c : -14.0000, 4 -> 2
d : 282.0000, 4 -> 4
a : -859.0000, 5 -> 5
b : 879.0000, 5 -> 4
c : 119.0000, 5 -> 3
d : -5.0000, 5 -> 4
a : 938.0000, 6 -> 6
b : 496.0000, 6 -> 3
c : -386.0000, 6 -> 4
d : -729.0000, 6 -> 4
a : 182.0000, 7 -> 3
b : 199.0000, 7 -> 2
c : -843.0000, 7 -> 0
d : 452.0000, 7 -> 1
c : 19.0000, 0 -> 4
a : 935.0000, 0 -> 0
b : -96.0000, 1 -> 1
a : 520.0000, 1 -> 3
b : 225.0000, 2 -> 7
d : -390.0000, 2 -> 2
c : -414.0000, 3 -> 7
a : -206.0000, 3 -> 1
b : 120.0000, 4 -> 0
c : -919.0000, 4 -> 6
a : 815.0000, 5 -> 4
c : 327.0000, 5 -> 1
c : -496.0000, 6 -> 2
b : 666.0000, 6 -> 6
a : -615.0000, 7 -> 5
c : -611.0000, 7 -> 3
