a : -444.0000, 0 -> 2
b : 994.0000, 0 -> 4
c : 266.0000, 0 -> 2
d : -488.0000, 0 -> 0
a : -410.0000, 1 -> 5
b : -552.0000, 1 -> 0
c : -84.0000, 1 -> 4
d : -102.0000, 1 -> 0
a : -524.0000, 2 -> 7
b : -80.0000, 2 -> 1
c : -363.0000, 2 -> 7
d : -701.0000, 2 -> 7
a : -730.0000, 3 -> 1
b : 334.0000, 3 -> 0
c : 988.0000, 3 -> 2
d : -536.0000, 3 -> 6
a : -498.0000, 4 -> 6
b : 636.0000, 4 -> 5
c : -328.0000, 4 -> 2
d : -415.0000, 4 -> 7
a : 666.0000, 5 -> 1
b : 49.0000, 5 -> 0
c : -868.0000, 5 -> 5
d : -928.0000, 5 -> 7
a : 140.0000, 6 -> 3
b : -318.0000, 6 -> 6
c : 934.0000, 6 -> 4
d : -460.0000, 6 -> 6
a : -246.0000, 7 -> 6
b : 108.0000, 7 -> 2
c : -481.0000, 7 -> 5
d : -396.0000, 7 -> 2
c : 814.0000, 0 -> 5
c : 102.0000, 0 -> 4
b : -607.0000, 1 -> 1
b : -866.0000, 1 -> 4
d : 684.0000, 2 -> 3
a : 746.0000, 2 -> 6
d : 235.0000, 3 -> 2
b : 494.0000, 3 -> 6
c : -801.0000, 4 -> 0
d : -500.0000, 4 -> 5
d : -29.0000, 5 -> 3
a : -145.0000, 5 -> 6
c : -2.0000, 6 -> 5
b : -619.0000, 6 -> 5
d : -644.0000, 7 -> 4
d : -94.0000, 7 -> 0
