a : -846.0000, 0 -> 1
b : 493.0000, 0 -> 6
a : 631.0000, 1 -> 5
b : 901.0000, 1 -> 6
a : -772.0000, 2 -> 0
b : 66.0000, 2 -> 7
a : -965.0000, 3 -> 0
b : -270.0000, 3 -> 6
a : -937.0000, 4 -> 7
b : 589.0000, 4 -> 2
a : -67.0000, 5 -> 5
b : -968.0000, 5 -> 7
a : 819.0000, 6 -> 2
b : 655.0000, 6 -> 5
a : -732.0000, 7 -> 6
b : 888.0000, 7 -> 0
b : -181.0000, 0 -> 0
a : 112.0000, 1 -> 2
a : 996.0000, 2 -> 4
a : -197.0000, 3 -> 1
a : 426.0000, 4 -> 3
a : 743.0000, 5 -> 2
b : -81.0000, 6 -> 1
b : 850.0000, 7 -> 5
