a : 471.0000, 0 -> 7
b : 967.0000, 0 -> 0
c : -137.0000, 0 -> 1
d : 663.0000, 0 -> 0
a : 519.0000, 1 -> 3
b : -672.0000, 1 -> 4
c : 972.0000, 1 -> 5
d : 371.0000, 1 -> 0
a : 258.0000, 2 -> 4
b : -20.0000, 2 -> 0
c : 761.0000, 2 -> 6
d : -223.0000, 2 -> 6
a : -554.0000, 3 -> 6
b : 281.0000, 3 -> 7
c : 808.0000, 3 -> 2
d : -676.0000, 3 -> 5
a : -736.0000, 4 -> 5
b : 601.0000, 4 -> 3
c : -906.0000, 4 -> 5
d : 119.0000, 4 -> 1
a : -358.0000, 5 -> 1
b : 185.0000, 5 -> 6
c : -552.0000, 5 -> 4
d : -245.0000, 5 -> 2
a : -3.0000, 6 -> 6
b : -191.0000, 6 -> 7
c : 493.0000, 6 -> 2
d : -760.0000, 6 -> 1
a : 555.0000, 7 -> 2
b : -158.0000, 7 -> 2
c : 187.0000, 7 -> 5
d : -294.0000, 7 -> 3
b : 321.0000, 0 -> 6
b : -735.0000, 0 -> 4
c : 869.0000, 1 -> 6
c : -650.0000, 1 -> 0
b : 647.0000, 2 -> 3
b : -878.0000, 2 -> 7
a : -293.0000, 3 -> 1
b : -415.0000, 3 -> 5
a : 418.0000, 4 -> 0
c : 642.0000, 4 -> 3
a : -646.0000, 5 -> 3
a : -601.0000, 5 -> 6
c : 634.0000, 6 -> 6
d : -820.0000, 6 -> 0
a : -110.0000, 7 -> 1
d : -558.0000, 7 -> 0
