a : 936.0000, 0 -> 7
b : -358.0000, 0 -> 1
c : 965.0000, 0 -> 7
d : 153.0000, 0 -> 1
a : -324.0000, 1 -> 5
b : -398.0000, 1 -> 7
c : 356.0000, 1 -> 2
d : -470.0000, 1 -> 1
a : -416.0000, 2 -> 5
b : 576.0000, 2 -> 7
c : 32.0000, 2 -> 5
d : 258.0000, 2 -> 6
a : 91.0000, 3 -> 0
b : 766.0000, 3 -> 0
c : 394.0000, 3 -> 3
d : 648.0000, 3 -> 0
a : 251.0000, 4 -> 0
b : 879.0000, 4 -> 1
c : 859.0000, 4 -> 6
d : 168.0000, 4 -> 0
a : -781.0000, 5 -> 3
b : -361.0000, 5 -> 6
c : 984.0000, 5 -> 2
d : -249.0000, 5 -> 0
a : -872.0000, 6 -> 5
b : -517.0000, 6 -> 0
c : 258.0000, 6 -> 4
d : -159.0000, 6 -> 1
a : -877.0000, 7 -> 2
b : 530.0000, 7 -> 7
c : 342.0000, 7 -> 7
d : 747.0000, 7 -> 4
b : -733.0000, 0 -> 5
c : -673.0000, 0 -> 0
d : 254.0000, 1 -> 3
c : -609.0000, 1 -> 0
a : 652.0000, 2 -> 7
a : 36.0000, 2 -> 4
a : 466.0000, 3 -> 7
d : -664.0000, 3 -> 2
b : -586.0000, 4 -> 2
d : 516.0000, 4 -> 2
a : 737.0000, 5 -> 1
a : 515.0000, 5 -> 4
d : -783.0000, 6 -> 3
a : -309.0000, 6 -> 1
d : -785.0000, 7 -> 6
d : 738.0000, 7 -> 7
