a : -228.0000, 0 -> 1
b : -353.0000, 0 -> 2
c : 743.0000, 0 -> 1
d : 175.0000, 0 -> 2
a : -485.0000, 1 -> 2
b : -310.0000, 1 -> 0
c : -875.0000, 1 -> 0
d : -531.0000, 1 -> 0
a : 631.0000, 2 -> 0
b : 579.0000, 2 -> 3
c : 234.0000, 2 -> 1
d : 846.0000, 2 -> 1
a : -348.0000, 3 -> 0
b : -598.0000, 3 -> 1
c : -543.0000, 3 -> 1
d : 607.0000, 3 -> 3
c : 539.0000, 0 -> 0
c : 340.0000, 0 -> 3
b : -905.0000, 1 -> 2
a : -872.0000, 1 -> 3
b : -812.0000, 2 -> 2
d : 276.0000, 2 -> 2
c : -925.0000, 3 -> 0
d : -691.0000, 3 -> 0
