a : 887.0000, 0 -> 6
b : -912.0000, 0 -> 1
c : 945.0000, 0 -> 4
d : -326.0000, 0 -> 5
a : 750.0000, 1 -> 4
b : 925.0000, 1 -> 1
c : -289.0000, 1 -> 4
d : 158.0000, 1 -> 7
a : 823.0000, 2 -> 3
b : -540.0000, 2 -> 2
c : -762.0000, 2 -> 2
d : 422.0000, 2 -> 5
a : -283.0000, 3 -> 3
b : -587.0000, 3 -> 7
c : 815.0000, 3 -> 0
d : -384.0000, 3 -> 3
a : -189.0000, 4 -> 2
b : 921.0000, 4 -> 4
c : 838.0000, 4 -> 6
d : -283.0000, 4 -> 2
a : -469.0000, 5 -> 3
b : -788.0000, 5 -> 6
c : 247.0000, 5 -> 2
d : -208.0000, 5 -> 6
a : 325.0000, 6 -> 5
b : -713.0000, 6 -> 3
c : 746.0000, 6 -> 1
d : -8.0000, 6 -> 4
a : -545.0000, 7 -> 6
b : -760.0000, 7 -> 5
c : 126.0000, 7 -> 4
d : 391.0000, 7 -> 7
a : 678.0000, 0 -> 3
b : -11.0000, 0 -> 7
d : 444.0000, 1 -> 4
a : -951.0000, 1 -> 3
b : -605.0000, 2 -> 7
d : 555.0000, 2 -> 3
a : -309.0000, 3 -> 1
d : 144.0000, 3 -> 4
b : 243.0000, 4 -> 0
a : -454.0000, 4 -> 7
c : 277.0000, 5 -> 7
a : 661.0000, 5 -> 0
c : 829.0000, 6 -> 4
d : 890.0000, 6 -> 2
d : -573.0000, 7 -> 6
a : 932.0000, 7 -> 4
