a : -673.0000, 0 -> 2
b : 981.0000, 0 -> 4
c : 800.0000, 0 -> 7
d : 4.0000, 0 -> 4
a : -253.0000, 1 -> 6
b : -130.0000, 1 -> 5
c : -919.0000, 1 -> 0
d : -258.0000, 1 -> 0
a : -757.0000, 2 -> 0
b : 686.0000, 2 -> 6
c : -267.0000, 2 -> 5
d : 617.0000, 2 -> 3
a : -137.0000, 3 -> 2
b : -778.0000, 3 -> 5
c : -361.0000, 3 -> 4
d : 56.0000, 3 -> 6
a : 583.0000, 4 -> 7
b : 47.0000, 4 -> 5
c : 261.0000, 4 -> 4
d : -66.0000, 4 -> 2
a : -968.0000, 5 -> 4
b : 147.0000, 5 -> 0
c : 43.0000, 5 -> 0
d : -591.0000, 5 -> 2
a : -516.0000, 6 -> 4
b : -828.0000, 6 -> 0
c : -866.0000, 6 -> 1
d : 222.0000, 6 -> 5
a : -223.0000, 7 -> 0
b : -692.0000, 7 -> 1
c : -991.0000, 7 -> 5
d : -71.0000, 7 -> 1
c : -520.0000, 0 -> 4
c : -771.0000, 0 -> 3
b : -148.0000, 1 -> 6
a : 575.0000, 1 -> 2
b : -633.0000, 2 -> 0
d : -57.0000, 2 -> 2
a : -643.0000, 3 -> 4
c : -230.0000, 3 -> 6
d : -309.0000, 4 -> 4
a : -683.0000, 4 -> 1
d : -931.0000, 5 -> 1
c : -885.0000, 5 -> 2
a : -852.0000, 6 -> 7
a : -793.0000, 6 -> 0
b : 619.0000, 7 -> 3
a : 768.0000, 7 -> 6
